Date,open,high,low,Close,adjusted_close,volume
10-07-2015,1279.5,1279.5,1227.5,1237.1801,1110.986,8263654
09-07-2015,1297.5,1299.12,1253.3199,1261.25,1132.6005,3934122
08-07-2015,1298.97,1310.85,1290.25,1297.55,1165.1979,2667850
07-07-2015,1316.38,1323.45,1301.5,1308.12,1174.6897,1642836
06-07-2015,1290.15,1322.5,1290.15,1316.65,1182.3497,1182338
03-07-2015,1286.53,1305,1285,1301.95,1169.149,963470
02-07-2015,1300,1301.47,1285.53,1288.88,1157.4122,1445880
01-07-2015,1281.95,1304,1278.38,1296.55,1164.2999,1279708
30-06-2015,1292.5,1294.38,1270,1275.47,1145.3699,1549952
29-06-2015,1286,1302,1271.7,1296.45,1164.2102,1372756
26-06-2015,1275.1,1298.1801,1275.1,1296.4,1164.1654,1290102
25-06-2015,1281,1286.5,1272.0699,1275,1144.9481,1930992
24-06-2015,1290,1293.95,1279.4301,1285.15,1154.0627,1170246
23-06-2015,1300,1304,1283.6,1287.3,1155.9934,898318
22-06-2015,1273.5,1300,1273.5,1295.75,1163.5814,1102002
19-06-2015,1267.5,1277.5,1263.55,1274.78,1144.7506,1999610
18-06-2015,1257.5,1273.15,1254,1265.03,1135.9949,2165046
17-06-2015,1260.5,1264.5699,1250.9,1256.9,1128.6945,1975720
16-06-2015,1250,1259.65,1247.22,1256,1127.8861,1267396
15-06-2015,1252.65,1260.22,1240.5,1252.4,1124.6532,2525176
12-06-2015,1285.95,1294.47,1238.4,1252.9,1125.1022,2571456
11-06-2015,1302.75,1306.5,1278.38,1285.65,1154.5118,1847336
10-06-2015,1283,1305,1281.9,1300.38,1167.7391,2763350
09-06-2015,1292.5,1295,1275.5,1280.8199,1150.1742,2578914
08-06-2015,1295,1295,1280.8199,1288.72,1157.2688,1570320
05-06-2015,1296,1304.5,1285,1287.9301,1156.5593,2308534
04-06-2015,1308.55,1311.4,1294.25,1302.8199,1148.3783,4131468
03-06-2015,1302,1312.8,1295.25,1305.45,1150.6965,1804684
02-06-2015,1308,1315,1295.25,1299.95,1145.8485,3935820
01-06-2015,1304.72,1323.55,1304.1801,1308.88,1153.7201,882264
29-05-2015,1308.5,1324.3,1298.62,1305.15,1150.4324,4423532
28-05-2015,1301.95,1311.5,1291.12,1304.75,1150.0797,2763608
27-05-2015,1304,1316.5699,1296,1307.62,1152.6094,1620690
26-05-2015,1302.5,1311.62,1294.45,1304.4301,1149.7977,1961740
25-05-2015,1310,1318.45,1292.85,1300.5,1146.3334,982978
22-05-2015,1275,1314.38,1269.62,1308.95,1153.7816,2691632
21-05-2015,1278.5,1290,1274.0699,1277.75,1126.2803,1579578
20-05-2015,1260,1284.95,1258.45,1278.53,1126.9678,1897814
19-05-2015,1259.7,1265,1248.38,1256.35,1107.417,1957722
18-05-2015,1257.05,1262.62,1248.55,1260.2,1110.8107,4507752
15-05-2015,1257.5,1266.2,1250.5,1255.5699,1106.7295,1461454
14-05-2015,1260,1260,1242.5,1249.62,1101.485,1309050
13-05-2015,1273.5,1273.5,1240.22,1257.7,1108.6072,1863774
12-05-2015,1280,1282.5,1256.5,1261.45,1111.9126,2467386
11-05-2015,1267.5,1281.53,1262.5,1278,1126.5009,2573082
08-05-2015,1280,1294,1258.15,1263.62,1113.8256,3003664
07-05-2015,1232.45,1276.88,1226.85,1272.62,1121.7582,3205028
06-05-2015,1257.5,1257.5,1227.9,1231.53,1085.5394,3394406
05-05-2015,1250.5,1268.22,1250,1258.9301,1109.6913,3255070
04-05-2015,1245.5,1252.4,1228.6,1240.78,1093.6929,1890630
30-04-2015,1240,1245,1213.55,1231.85,1085.8212,3738054
29-04-2015,1242,1247.5,1225.53,1243.65,1096.2229,2019620
28-04-2015,1255,1255,1227.55,1247.5,1099.6161,3088298
27-04-2015,1249.75,1260,1243,1250.1,1101.9081,2733052
24-04-2015,1227.65,1257,1223.78,1246.53,1098.7615,3625158
23-04-2015,1236,1239.9,1215.85,1228.62,1082.9745,4342990
22-04-2015,1215.75,1236.5,1203.78,1222.55,1077.6238,4186812
21-04-2015,1214.4,1226,1200.5,1213.53,1069.6731,2546032
20-04-2015,1240.03,1241.95,1212.4301,1214.4,1070.4401,2890722
17-04-2015,1278.55,1280,1235,1237.4301,1090.7401,9668742
16-04-2015,1313.47,1313.5,1285.6801,1291.4,1138.3121,3217570
15-04-2015,1327.35,1356.95,1304.7,1313.88,1158.1271,2913934
13-04-2015,1332,1332.5,1314,1327.75,1170.353,1308642
10-04-2015,1324.25,1335.4,1314,1326.88,1169.5862,1815544
09-04-2015,1329.5,1343.72,1317.5699,1332.28,1174.3459,2544450
08-04-2015,1297,1328.25,1295.4301,1320.7,1164.1388,1652134
07-04-2015,1281.22,1299.5,1272,1292.5,1139.2816,1886922
06-04-2015,1279,1281.45,1250.05,1273.65,1122.6661,1568542
01-04-2015,1279,1281.8,1261.12,1271.3199,1120.6127,2075758
31-03-2015,1284.72,1284.72,1260.5,1276.97,1125.5925,2427028
30-03-2015,1262.5,1284.95,1260,1282.0699,1130.088,1339006
27-03-2015,1265.5,1285.95,1252.05,1257.4,1108.3429,2751776
26-03-2015,1276.65,1293.35,1250.5,1256.55,1107.5934,3091642
25-03-2015,1295.7,1307,1272.6,1286.88,1134.3279,2224858
24-03-2015,1315,1318.5,1291.05,1295.65,1142.0584,2394878
23-03-2015,1308,1315.5,1303,1308.5699,1153.4467,1566608
20-03-2015,1298,1309,1289.4301,1305.47,1150.7142,1963908
19-03-2015,1288,1302.9301,1284.05,1298.12,1144.2355,2448964
18-03-2015,1295.47,1299.72,1275.85,1279.6801,1127.9816,1255170
17-03-2015,1291.25,1303.35,1278.88,1291.85,1138.7084,1267318
16-03-2015,1292.6,1305,1276,1281.15,1129.2772,1556296
13-03-2015,1319,1319.97,1287.5,1291.1801,1138.1183,1586838
12-03-2015,1311.95,1312.45,1295.05,1309.53,1154.2931,1827636
11-03-2015,1321,1329.97,1298.9,1303.28,1148.7839,2240200
10-03-2015,1324.45,1339.12,1297.62,1321.35,1164.7117,3037052
09-03-2015,1320,1339.9,1305,1323.4,1166.5188,2883174
05-03-2015,1375,1385.35,1340.53,1348.22,1188.3962,2173514
04-03-2015,1394,1406.05,1357.8199,1373,1210.2389,3862994
03-03-2015,1341,1395,1338.0699,1388,1223.4607,3424308
02-03-2015,1339.85,1354.47,1326.28,1334.7,1176.4792,2176038
27-02-2015,1329.72,1337.88,1308.15,1331.1801,1173.3767,2877376
26-02-2015,1339.5,1346.38,1312.6801,1328.22,1170.7673,1991994
25-02-2015,1355,1361,1333.9301,1336.1,1177.7131,1767994
24-02-2015,1347,1365,1339.5,1352.38,1192.0631,2199922
23-02-2015,1335.5,1361,1335.5,1348.3199,1188.4847,1614892
20-02-2015,1349.4,1349.4,1321.12,1337.78,1179.1941,1801588
19-02-2015,1318,1343.65,1317.5,1340.53,1181.618,2618002
18-02-2015,1292.53,1321.5,1282.62,1317.8199,1161.6002,2660014
16-02-2015,1280,1297.5,1277.5,1292.4,1139.1935,2364392
13-02-2015,1235,1273.88,1230.12,1269.38,1118.9021,4158326
12-02-2015,1239.9,1239.9,1223.5,1231.0699,1085.1335,3107980
11-02-2015,1227.53,1243.62,1223.62,1229.95,1084.1467,2937522
10-02-2015,1255,1263.12,1216.5,1220.5699,1075.8788,3799054
09-02-2015,1280.75,1284.55,1250,1256.45,1107.5052,2076432
06-02-2015,1276.5,1297.4,1275.4301,1287.88,1135.2094,2136416
05-02-2015,1260,1295.85,1259.5,1276.2,1124.9138,4530168
04-02-2015,1284,1285.85,1251.05,1257.15,1108.1222,2245418
03-02-2015,1255.8199,1282.5,1253.55,1279.12,1127.4877,2345054
02-02-2015,1241,1260.72,1231.03,1257.1,1108.0782,3181802
30-01-2015,1280.35,1287.5,1235,1241.03,1093.9133,5817402
29-01-2015,1269,1284.35,1256.45,1272.3199,1121.494,3734392
28-01-2015,1251.5,1272.45,1251.45,1269.8,1119.2727,3121980
27-01-2015,1256.1801,1257.5,1244.78,1251.03,1102.7278,2738736
23-01-2015,1257,1266.03,1248.05,1251.8,1098.9995,3150380
22-01-2015,1258.25,1260.62,1247.75,1256.78,1103.3711,2113214
21-01-2015,1261,1261,1244.12,1256.9,1103.4766,2310480
20-01-2015,1260,1265,1241.62,1250.22,1097.6123,2058566
19-01-2015,1268,1275.5,1251.5,1255.5,1102.2474,1135074
16-01-2015,1271.85,1272.5,1242.15,1266.0699,1111.5272,5293830
15-01-2015,1266.5,1290.88,1261.62,1269.55,1114.5825,5009920
14-01-2015,1258,1265.9,1250.25,1260.97,1107.0498,1787096
13-01-2015,1260,1265.2,1240.05,1248.95,1096.4969,1468432
12-01-2015,1258.5,1264,1240.12,1254.85,1101.6768,1596006
09-01-2015,1227.5,1259.95,1225,1256.15,1102.8181,3197642
08-01-2015,1221.2,1224.5,1210.28,1221.9,1072.7488,1565408
07-01-2015,1235,1239.5699,1203.72,1208.85,1061.292,2636332
06-01-2015,1264.55,1264.55,1220,1223.3,1073.9783,2423784
05-01-2015,1290.5,1299.95,1262.3199,1270.12,1115.083,1754242
02-01-2015,1275.5,1295.47,1275.3,1289.72,1132.2906,925740
01-01-2015,1283.5,1283.5,1270.5,1272.78,1117.4183,366830
31-12-2014,1266.35,1283.2,1262.5,1279.12,1122.9844,1573792
30-12-2014,1262.5,1271.22,1258,1265.03,1110.6144,701342
29-12-2014,1254,1268.47,1253.5,1261.45,1107.4714,778920
26-12-2014,1243,1255,1232.5,1252.5,1099.6138,626206
24-12-2014,1257.5,1260.4301,1232.8199,1239.95,1088.5957,3288972
23-12-2014,1250,1268.3199,1247.3,1258.35,1104.7498,1266476
22-12-2014,1263,1264.5,1237.2,1256.7,1103.3009,1643954
19-12-2014,1235.65,1261.88,1234,1255.28,1102.0544,1903130
18-12-2014,1227.55,1234.25,1217.4,1230.35,1080.1674,1481444
17-12-2014,1226.7,1235,1202.62,1222.05,1072.8807,2287076
16-12-2014,1175,1229.62,1172.5,1221.53,1072.4243,3339140
15-12-2014,1192.45,1192.5,1176.12,1179.3199,1035.3665,3487788
12-12-2014,1250,1260,1211.3199,1225.35,1075.7778,2380786
11-12-2014,1250.3,1261.45,1243.5,1246.0699,1093.9688,1938822
10-12-2014,1257.5,1265.95,1248.1,1253.95,1100.887,2087970
09-12-2014,1258,1279.5,1254.55,1257.4301,1103.942,2487940
08-12-2014,1297.5,1297.5,1250.8199,1256.4,1103.038,3232574
05-12-2014,1320.45,1324.9,1286.0699,1289.47,1132.0709,2359676
04-12-2014,1332,1333.5,1314.95,1318.97,1157.9701,1285308
03-12-2014,1335.95,1336.7,1309.25,1317.6801,1156.8375,3094670
02-12-2014,1346.5,1355.47,1324.6801,1328.65,1166.4684,1436572
01-12-2014,1325.25,1350,1322.62,1346.47,1182.1132,1896354
28-11-2014,1329.1801,1345.95,1317.6801,1321.5,1160.1913,1989768
27-11-2014,1313.65,1334,1312.65,1326.65,1164.7126,1732418
26-11-2014,1315.03,1328.1801,1307.5,1313.65,1153.2994,1584800
25-11-2014,1330,1339.7,1308,1318,1157.1188,2371684
24-11-2014,1311,1332.5,1311,1328.85,1166.6439,1942766
21-11-2014,1304,1320,1293.3199,1311.0699,1151.0343,2001594
20-11-2014,1294,1305.12,1280.28,1302.72,1143.7039,1795386
19-11-2014,1299,1299,1278.72,1286.88,1129.7972,1865746
18-11-2014,1310,1313.3199,1289.88,1292.9301,1135.1085,1467026
17-11-2014,1297.55,1312.5,1296.12,1309.15,1149.3488,1570552
14-11-2014,1292.6,1305.5699,1287.5,1303.22,1144.1428,1457174
13-11-2014,1297.5,1302.45,1282.5699,1294.22,1136.241,1645540
12-11-2014,1290,1305.5,1287.5,1295.88,1137.6986,1320582
11-11-2014,1289,1297,1277.7,1290.35,1132.8439,1249940
10-11-2014,1287.55,1291,1275.5,1284.8199,1127.9888,1541964
07-11-2014,1302.4,1307.85,1278.5,1286.4301,1129.402,2126740
05-11-2014,1319,1319,1295,1299.75,1141.0961,2310642
03-11-2014,1324.5,1324.5,1290.25,1295.1801,1137.0844,2541632
31-10-2014,1280.5,1310,1280.5,1303.9301,1144.7661,3170070
30-10-2014,1260.9,1287.45,1254.5,1279.1,1122.9666,4111292
29-10-2014,1237.5,1257,1236.5,1253.03,1100.0797,2425016
28-10-2014,1242.45,1242.45,1226.72,1239.3,1083.6354,2289958
27-10-2014,1259.5,1259.85,1222.47,1228.5699,1074.2532,2797208
22-10-2014,1242.5,1244.5,1222.55,1225.9301,1071.9447,2067664
21-10-2014,1212.9301,1221.88,1207.5,1216.7,1063.8743,1950732
20-10-2014,1245,1246.8,1208.97,1211.65,1059.4587,3399242
17-10-2014,1237.5,1255.6801,1215,1220.5699,1067.2579,9892812
16-10-2014,1365,1379.3,1332.12,1339.05,1170.8558,3848014
15-10-2014,1349.6,1349.6,1349.6,1349.6,1180.0808,0
14-10-2014,1365,1367.85,1339.4,1349.6,1180.0808,2369406
13-10-2014,1340,1362.4,1335,1358.28,1187.6708,2209532
10-10-2014,1353,1363.72,1334.25,1339.25,1171.0309,2344362
09-10-2014,1354,1361.65,1343.25,1353.03,1183.0803,1685176
08-10-2014,1369,1369.97,1324.62,1341.6,1173.0857,1962442
07-10-2014,1369.8,1419.85,1362.8,1365.6801,1194.1411,3457674
01-10-2014,1376,1401,1368.5,1387.8,1213.4827,2142022
30-09-2014,1386.47,1388.3199,1354.0699,1368.3,1196.4321,2788954
29-09-2014,1347.7,1387.72,1337.65,1383.97,1210.1338,2089534
26-09-2014,1355,1362.45,1335.05,1342,1173.4354,1612712
25-09-2014,1330.47,1362.5,1330,1354.3,1184.1908,2473158
24-09-2014,1346.5,1353.47,1316.38,1321.5,1155.5103,2442132
23-09-2014,1362,1391.22,1341.65,1344.1,1175.2719,2055990
22-09-2014,1357,1367,1338.12,1360.9,1189.9614,999584
19-09-2014,1321.5,1370,1321,1357.1,1186.6389,3587864
18-09-2014,1295.85,1325.9,1290.5,1321.15,1155.2045,1483078
17-09-2014,1280.5,1302.38,1280.5,1295.6,1132.8638,1657700
16-09-2014,1283,1287.5,1272,1275.4301,1115.2272,1535608
15-09-2014,1307,1309.3,1277,1279.15,1118.4797,1151544
12-09-2014,1305,1312.1801,1296.6,1303.8,1140.0339,1196210
11-09-2014,1305,1312.2,1295.75,1299.1801,1135.9941,1075622
10-09-2014,1319,1321.38,1295.6,1300.0699,1136.7723,1258768
09-09-2014,1326,1333.5,1312.55,1315.62,1150.3691,1418098
08-09-2014,1306,1325,1299.53,1321.35,1155.3795,1697342
05-09-2014,1299.95,1310.9,1291.53,1299.3,1136.0989,1467060
04-09-2014,1311,1313.72,1288.72,1292.38,1130.0482,1701598
03-09-2014,1269.5,1308,1269.5,1303.2,1139.5089,3061690
02-09-2014,1272.9,1277.4,1257.05,1268.95,1109.5609,1407940
01-09-2014,1262.7,1280,1261.53,1268.5699,1109.229,810148
28-08-2014,1273.5,1274.65,1256.5,1261.1801,1102.7671,1766288
27-08-2014,1267,1283.7,1257.03,1274.97,1114.8248,1435460
26-08-2014,1264.5,1275,1250,1266.9,1107.7688,1815490
25-08-2014,1235,1264.25,1233.45,1261.03,1102.6361,3143512
22-08-2014,1222,1234.1,1217.9,1232.1,1077.3395,3096238
21-08-2014,1223.5,1230,1215,1216.22,1063.4545,2265450
20-08-2014,1222.25,1227.53,1215.03,1218.1,1065.0981,2056758
19-08-2014,1250,1252.45,1217.5,1219.25,1066.1036,3234156
18-08-2014,1245.53,1252.5,1235,1243.8,1087.5701,1373260
14-08-2014,1257,1266,1245.03,1249.88,1092.8866,1578056
13-08-2014,1235,1265,1235,1250.03,1093.0175,2768378
12-08-2014,1244.95,1244.95,1220.1,1235.88,1080.6449,984552
11-08-2014,1245.45,1247.78,1227.5,1234.2,1079.1759,1290896
08-08-2014,1232.5,1253.85,1232.5,1239.35,1083.679,1464790
07-08-2014,1245,1247.5,1229.53,1234.9,1079.788,1672656
06-08-2014,1258.0699,1267.4301,1245.12,1253.3199,1095.8945,1837562
05-08-2014,1272.45,1272.5,1245.05,1261.85,1103.3529,1404656
04-08-2014,1266,1270.95,1244,1263.03,1104.3844,1828636
01-08-2014,1287.5,1293.97,1255,1258.2,1100.1615,2381882
31-07-2014,1287.55,1299,1284.62,1290.03,1127.9934,2407210
30-07-2014,1292.4,1305,1286.3,1297.53,1134.5514,1899252
28-07-2014,1288.5699,1299.8199,1277.5,1294.65,1132.033,1314922
25-07-2014,1297,1307.1801,1283.5,1302.88,1134.8573,1806914
24-07-2014,1297.45,1301,1283.5,1297.6,1130.2582,1481418
23-07-2014,1270,1298.15,1266.15,1293.0699,1126.3125,2065858
22-07-2014,1232.5,1270,1230.95,1266.2,1102.9077,2399016
21-07-2014,1234,1234.9301,1221.53,1231.88,1073.0138,981072
18-07-2014,1226,1242.5,1217.5,1220.6,1063.1886,3507488
17-07-2014,1205,1214.9,1187.5,1190.97,1037.3791,1790220
16-07-2014,1204.8199,1212,1193.4301,1200.9301,1046.0552,1407240
15-07-2014,1213.1,1215,1196.88,1199.65,1044.9401,1389656
14-07-2014,1209.4,1219.5,1192.62,1213.12,1056.6731,1587924
11-07-2014,1185.5,1205,1180.55,1197.22,1042.8236,1329446
10-07-2014,1199.78,1209.8,1167.5,1175.9,1024.2532,1990562
09-07-2014,1235,1236.3199,1190.8,1199.0699,1044.4349,1554242
08-07-2014,1242.47,1243.0699,1216.62,1224.72,1066.7771,2500588
07-07-2014,1210.03,1249,1205.2,1244.28,1083.8146,2204902
04-07-2014,1206.2,1212.75,1200.5,1205.25,1049.818,536136
03-07-2014,1199.5,1222.5,1196,1208.95,1053.0409,1526762
02-07-2014,1200,1205.88,1191.75,1200.8,1045.9419,907740
01-07-2014,1209.45,1209.5,1191.15,1195.38,1041.2207,1092790
30-06-2014,1200.28,1217.5,1188.3,1212.7,1056.3071,2146470
27-06-2014,1158.5,1203.45,1157.5,1199.78,1045.0532,3058836
26-06-2014,1148,1172.0699,1145.5699,1153.8199,1005.0204,2036182
25-06-2014,1155,1160,1146.5,1155.28,1006.2924,1028422
24-06-2014,1134.5,1159.75,1127.5,1154.53,1005.6387,1479100
23-06-2014,1146.5,1149.95,1127.03,1134.4301,988.131,1262734
20-06-2014,1142.45,1149.5,1131,1146.2,998.3831,1155674
19-06-2014,1115,1144.5,1105.05,1138.03,991.2667,1896354
18-06-2014,1146.5,1146.5,1110.65,1113.53,969.9263,1948824
17-06-2014,1142.45,1148.5,1135.5,1139.9301,992.9217,1918144
16-06-2014,1105,1138.47,1105,1134.88,988.5233,2439906
13-06-2014,1119,1119.5,1092.53,1106.78,964.0468,1904022
12-06-2014,1124.5,1127,1091.9,1118.6801,974.4124,2734338
11-06-2014,1082.5,1107,1069.1,1103.47,961.1638,3544562
10-06-2014,1057.5,1080.47,1057.5,1079.0699,939.9104,2628068
09-06-2014,1043.5,1059,1040,1056.9,920.5995,2666196
06-06-2014,1050.0699,1053.9,1028,1042.12,907.7255,3361586
05-06-2014,1041.55,1058.2,1034,1052.0699,898.9716,4348470
04-06-2014,1065,1067.45,1038.5,1044.62,892.6059,2141062
03-06-2014,1064.9301,1069,1052.6,1064.3,909.422,2484628
02-06-2014,1072,1078.88,1058.03,1064.9301,909.9603,1095158
30-05-2014,1079.4,1083.5,1065.0699,1070.6801,914.8738,2585648
29-05-2014,1072.5,1090,1067.6,1079.97,922.8116,2820710
28-05-2014,1070,1079.38,1061.22,1075.28,918.8041,1887488
27-05-2014,1080.0699,1092.3,1059,1065.72,910.6355,1795094
26-05-2014,1074.5,1084.8,1066.8,1077,920.2737,2650850
23-05-2014,1059.5,1074.5,1048,1063.95,909.1228,3094780
22-05-2014,1048.38,1062,1037.55,1055.97,902.3042,4216842
21-05-2014,1030.6,1044.5,1027.9,1041.4301,889.8799,4116946
20-05-2014,1014,1080,1014,1034.1,883.6166,4702114
19-05-2014,1075,1080,999.75,1018.35,870.1587,6516606
16-05-2014,1100.03,1126.7,1050.12,1080.38,923.162,5241798
15-05-2014,1108.05,1112.5,1085.5699,1096.5699,936.9959,2520196
14-05-2014,1107.2,1118.85,1100.55,1108.05,946.8055,1389228
13-05-2014,1082.9,1119.5,1082.9,1105.47,944.6006,2547484
12-05-2014,1076.5,1083.35,1061.5699,1079.6801,922.564,2886064
09-05-2014,1076,1092.35,1076,1079.95,922.7944,1799440
08-05-2014,1082.55,1090.9,1073.8199,1081.03,923.7174,2606900
07-05-2014,1095.53,1101.5,1070.05,1082.78,925.2127,4716182
06-05-2014,1106.85,1110.8,1095,1099.45,939.4568,961232
05-05-2014,1105.4,1114.5,1102.0699,1106.85,945.78,1314478
02-05-2014,1090.62,1109.95,1090.62,1104.22,943.5327,1917778
30-04-2014,1092.55,1102.8,1090.5,1094.6,935.3126,2397378
29-04-2014,1093,1103.1801,1088.45,1097.12,937.4659,1846180
28-04-2014,1102.62,1111.35,1090.05,1095.6801,936.2356,2550766
25-04-2014,1113.5,1117.5,1096.6,1102.62,942.1657,3160448
24-04-2014,1106.88,1106.88,1106.88,1106.88,945.8058,0
23-04-2014,1115.7,1121.95,1100.55,1106.88,945.8058,1938992
22-04-2014,1116.97,1124.95,1109.95,1110.53,948.9245,1486274
21-04-2014,1110,1121.45,1105.65,1110.88,949.2236,1842594
17-04-2014,1110,1113.5,1071.35,1111.45,949.7105,7681438
16-04-2014,1132,1132,1092.1,1098.15,938.3461,3475910
15-04-2014,1090.5,1129,1087.03,1126.38,962.4679,3597244
11-04-2014,1059,1087.45,1050,1082.05,924.589,2340742
10-04-2014,1070.2,1074.3199,1057.6,1063.0699,908.3708,2152886
09-04-2014,1076,1081,1052.5,1070.2,914.4636,3350500
07-04-2014,1065.05,1082.97,1060.35,1076.9,920.1884,2594986
